단지명,전용면적(㎡),층,건축년도,도로명,면적당 단가(만원),아파트 나이,계약일자,alpha,경도,위도
현대3차,84.55,16,1991,선유동2로 23,7.060468751815591,32,2023-10-10,0.0,126.895012232036,37.5312588572751
예림아너스,66.51,2,2006,성미산로11길 32-7,6.753454234520357,17,2023-10-10,1.0,126.916609734884,37.5622107023166
상계주공1(저층),62.17,1,1988,동일로213길 21,6.723340492215274,35,2023-10-10,0.0,127.060010329586,37.6477074025675
신도1차아파트,117.168,14,2002,동일로191가길 59,6.568993108520233,21,2023-10-10,0.6000000000000001,127.069605911337,37.6276627857703
거성리젠시,51.39,8,2023,은평로 42,6.876326662008606,0,2023-10-10,1.0,126.912721140013,37.5982434004101
삼성동센트럴아이파크,49.94,21,2018,삼성로 629,8.126831709053583,5,2023-10-10,1.0,127.051319226082,37.5157864094542
두영이지안,80.79,13,2004,방울내로 36,7.0045384532226596,19,2023-10-10,0.7333333333333334,126.899904635632,37.5584030845211
일성트루엘,84.9204,2,2012,천호대로83길 71-7,6.742707050858639,11,2023-10-11,1.0,127.065893363254,37.5652028001255
래미안원베일리,116.93,16,2023,반포대로 333,8.446965608493153,0,2023-10-11,1.0,126.995904034712,37.5077735030051
(743-19),59.76,1,1995,구로동로20길 41-4,5.908461191515891,28,2023-10-11,0.1333333333333333,126.887002787269,37.488369253237
뉴캐슬하우스,83.6,5,2003,대사관로7길 8,7.349246209347063,20,2023-10-11,0.6666666666666667,127.000827404243,37.5344107307661
유호루하스,26.432,5,2018,갈현로 300,6.57761886081001,5,2023-10-11,1.0,126.917419430143,37.6236089884632
거성리젠시,46.48,5,2023,은평로 42,6.9767481504690885,0,2023-10-11,1.0,126.912721140013,37.5982434004101
한강로대우아이빌,29.53,11,2004,한강대로43길 13,7.130560134272788,19,2023-10-12,1.0,126.96914656435,37.5315632340948
청담디에브스아파트,63.82,4,2017,도산대로92길 28,7.108461585331252,6,2023-10-12,1.0,127.049142140585,37.522871562142
공릉우성아파트,109.4,11,1995,동일로198길 24,6.604721354521306,28,2023-10-12,0.19999999999999996,127.073087970324,37.6286774433719
주은스카이빌,203.97,8,2000,증가로 193,6.1436592463762,23,2023-10-13,0.46666666666666656,126.916440822373,37.5794736478913
대성아파트,78.51,2,2002,논현로151길 45,7.129496752442544,21,2023-10-13,0.6000000000000001,127.024370592169,37.5194975372486
글로벌팰리스,22.79,13,2019,천호대로 385,7.117203012064245,4,2023-10-13,1.0,127.061945791469,37.5623035492838
우성3차(562),83.7,6,2005,장한로12길 40,6.6701710435131325,18,2023-10-13,0.8,127.069496856811,37.5651211759854
장수마을2단지동원데쟈뷰,59.71,11,2007,오목로 76-2,6.861307036257786,16,2023-10-13,1.0,126.845481669467,37.522036481306
레이크시티,19.34,8,2013,삼전로8길 8,7.081074004886139,10,2023-10-13,1.0,127.089576011874,37.5050122686584
현대2,84.54,6,1993,양천로73길 6,6.719025725892852,30,2023-10-13,0.0,126.873073850985,37.5511042601915
중앙하이츠102동,57.86,3,2007,와우산로30길 135,6.781554612158474,16,2023-10-14,0.9333333333333333,126.927561825703,37.5498209268573
에코벨리,58.92,6,2003,증산로 431,6.357935212003869,20,2023-10-14,0.6666666666666667,126.914313562675,37.5948263872153
수명산태승훼미리,69.56,10,2002,월정로 262,6.597391222220381,21,2023-10-14,0.6000000000000001,126.830957874887,37.5412701519709
신미,57.56,4,1981,신길로23길 20,7.3379299489768535,42,2023-10-15,0.0,126.906905217062,37.5016257324281
개포래미안포레스트,59.96,20,2020,개포로 264,8.127283584789527,3,2023-10-16,1.0,127.052228213432,37.4797503513842
롯데캐슬골드,209.4,32,2005,올림픽로 269,7.319251194132613,18,2023-10-16,0.8,127.100611434725,37.5144273491608
송파위례리슈빌,111.5354,7,2021,위례송파로 124,6.920801068393967,2,2023-10-16,1.0,127.146627984376,37.4843723736084
서초블레스,48.99,2,2017,효령로47길 11,7.071396256845707,6,2023-10-16,1.0,127.009356434084,37.4843029692957
발쿠치네하우스,95.1132,8,2020,송정로 53,6.3229794313530885,3,2023-10-16,1.0,126.809910306191,37.5596651596053
송파해모로아파트,84.9,9,2006,풍성로26길 47,7.120241535822359,17,2023-10-16,0.8666666666666667,127.117023860486,37.5299809169082
발쿠치네하우스,95.2724,8,2020,송정로 53,6.321307035572046,3,2023-10-16,1.0,126.809910306191,37.5596651596053
발쿠치네하우스,17.2538,3,2020,송정로 53,6.519311711713653,3,2023-10-16,1.0,126.809910306191,37.5596651596053
태솔캡슬,45.68,5,2012,도봉로71가길 35,6.487292095296538,11,2023-10-16,1.0,127.021873570861,37.6327843844827
발쿠치네하우스,38.7508,3,2020,송정로 53,6.407604299384713,3,2023-10-16,1.0,126.809910306191,37.5596651596053
발쿠치네하우스,55.8376,7,2020,송정로 53,6.381815362860857,3,2023-10-16,1.0,126.809910306191,37.5596651596053
센트럴타워,84.37,4,2005,상계로1길 54-4,6.563549051761187,18,2023-10-17,0.8,127.061721168928,37.6581574674605
그랜드힐오피스텔,55.33,12,2017,마장로9길 49-15,6.64394409800249,6,2023-10-17,1.0,127.018597604305,37.5702296205124
개포우성1,189.98,10,1983,선릉로 120,7.905003376183837,40,2023-10-17,0.0,127.057979748729,37.4915930435874
동일3차,84.76,2,2002,통일로37나길 43,6.56227610780414,21,2023-10-17,0.6000000000000001,126.94242247454,37.5863469102474
한경빌(938-26),25.15,5,2014,곰달래로 64-1,6.4554861046761705,9,2023-10-17,1.0,126.839979457121,37.5299968888336
우찬현대(1260-4),137.82,3,2006,개포로31길 9-5,6.985753098998535,17,2023-10-17,0.8666666666666667,127.049125065343,37.4795541811187
노블레스빌,169.75,6,2002,평창문화로 81-6,6.6409629629989135,21,2023-10-17,0.6000000000000001,126.97016003922,37.6073425294633
미소로,80.67,1,2004,송이로36길 62-6,6.4294115254614,19,2023-10-18,0.7333333333333334,127.127023933773,37.4836418338592
디안(89-258),53.23,5,2005,역말로 116,6.1520089566656715,18,2023-10-18,0.8,126.921411468128,37.6094560207211
호수,53.0,6,2000,백제고분로45길 27,6.997906375976434,23,2023-10-18,0.46666666666666656,127.108449048641,37.5101390231045
보람하이빌,84.58,5,2002,등촌로39길 63-31,6.025405508427208,21,2023-10-18,0.6000000000000001,126.858082356504,37.5466070713504
신이모닝빌,84.83,3,2004,풍성로55길 6,6.625989108522165,19,2023-10-18,0.7333333333333334,127.135573484675,37.5295668916359
한빛,84.96,3,2001,독산로44길 51,6.2150787974188795,22,2023-10-18,0.5333333333333334,126.907475777951,37.4619139561167
아이펠리스,92.64,1,2004,남부순환로248길 78,6.473378827379553,19,2023-10-18,0.7333333333333334,126.966088348062,37.4728076303555
DMCSKVIEW,84.9926,17,2023,수색로 216,7.227365019902946,0,2023-10-18,1.0,126.899932768477,37.5798457128547
디에이치자이개포,103.86,8,2021,영동대로 22,8.07884197239103,2,2023-10-19,1.0,127.074163955752,37.4910941147932
제이드파크(382-2),29.94,8,2014,장한로21길 11-2,5.993466549778655,9,2023-10-19,1.0,127.069023861451,37.5699238502643
한솔힐스빌,59.82,1,2000,인수봉로61길 6-12,5.951909441709485,23,2023-10-19,0.6550494818134408,127.013024512226,37.6390003295369
개포우성2,159.6,14,1984,선릉로 120,7.944332176730795,39,2023-10-19,0.0,127.057979748729,37.4915930435874
해오름,83.39,5,2004,서오릉로20길 17,5.980734442349723,19,2023-10-19,0.7333333333333334,126.909247513463,37.6170182099307
명남뉴(32-3),75.16,7,2004,진흥로1길 41,6.479956402547499,19,2023-10-20,0.7333333333333334,126.918243661025,37.6040281996559
두영이지안,106.48,7,2005,희우정로1길 48,6.694145401148789,18,2023-10-20,0.8,126.906475564279,37.5500293755493
시티파크(2단지),184.49,15,2007,서빙고로 31,7.656306756636155,16,2023-10-20,1.0,126.969790668144,37.5262000079325
캐릭터그린빌,120.54,18,2000,보라매로5가길 7,6.788602465389145,23,2023-10-20,0.46666666666666656,126.925413241412,37.4919012411973
롯데캐슬클라시아,112.5059,23,2022,숭인로8길 80,7.349535588191894,1,2023-10-20,1.0,127.027110004518,37.6094762808222
롯데캐슬클라시아,84.9757,23,2022,숭인로8길 80,7.407032368326216,1,2023-10-21,1.0,127.027110004518,37.6094762808222
프라임팰리스(1024-23),84.92,5,2008,강서로33가길 86,6.655700384173508,15,2023-10-21,1.0,126.836277405513,37.5451335604982
힐스테이트 상도 프레스티지,84.953,8,2013,상도로 346-2,7.348459039183011,10,2023-10-21,1.0,126.948270774161,37.4947527141503
금호어울림,116.25,3,2006,성내천로 314,6.716360425982508,17,2023-10-21,1.0,127.155607287778,37.4928491855811
삼보드림,76.95,6,2003,영화사로7길 4,6.371261908467568,20,2023-10-21,0.9357849740192015,127.092351457299,37.5559730094185
세화샤이닝2,94.0987,6,2003,연서로 103,6.506545773968095,20,2023-10-22,0.6666666666666667,126.915284426944,37.6085039408864
로마아트빌,83.601,4,2003,중앙로23길 22,6.640582880600205,20,2023-10-22,0.6666666666666667,126.853739351959,37.5168481220789
계명(350-33),67.82,2,2000,강서로17가길 16,6.00508414695717,23,2023-10-23,0.46666666666666656,126.844483008851,37.5337588153071
칸리버팰리스,84.99,2,2003,버드나루로16길 5,6.435513590023724,20,2023-10-23,0.6666666666666667,126.909201368188,37.526704884314
브라운스톤남산,162.06,5,2004,후암로 65,7.0237953290263535,19,2023-10-23,0.7333333333333334,126.975968916847,37.5514628584054
르메이에르장안타운3차,84.92,5,2005,장한로26다길 13,6.477913982544944,18,2023-10-23,0.8,127.073477781277,37.570872973484
블루빌,37.61,5,2014,왕십리로31길 15,6.746221209299619,9,2023-10-24,1.0,127.027642708019,37.5634186628758
로뎀,126.48,2,2003,천중로12길 27,6.385159199617231,20,2023-10-24,0.6666666666666667,127.127378873122,37.543889209119
리버스타운,59.13,4,2016,범안로12길 41,6.491578515279045,7,2023-10-25,1.0,126.892623950221,37.4648916709844
위너빌(Winnervill),29.87,9,2018,마장로14길 11,7.080433343235489,5,2023-10-25,1.0,127.021351034971,37.5676568123154
안암,50.68,4,1969,안암로9가길 9-16,5.690274124631409,54,2023-10-25,0.0,127.02576529858,37.5811536432904
사당해그린,94.22,5,2004,사당로2길 40,6.744149440384124,19,2023-10-25,0.7333333333333334,126.963413231315,37.4919176789482
동남,83.5,4,1971,영등포로37길 4,6.731403889174686,52,2023-10-26,0.0,126.905659835007,37.5205974582229
동순미,74.65,6,2002,해등로17길 10-5,6.121305279613099,21,2023-10-26,0.6000000000000001,127.038071717189,37.6564975007287
한아름,84.96,6,2003,갈현로29길 37-2,6.3675473910631535,20,2023-10-26,0.6666666666666667,126.911951268784,37.6211748023425
동원데쟈뷰,92.85,3,2002,오목로23길 31,6.437213001729842,21,2023-10-27,0.6000000000000001,126.850010066997,37.5267930299488
광장,136.63,3,1978,여의나루로 7,7.5511603676472685,45,2023-10-27,0.0,126.920680503797,37.520332613756
다성이즈빌(387-4),22.21,16,2018,천중로42길 68,7.205071121472441,5,2023-10-27,1.0,127.138399951103,37.5381577140775
한진(609-1),152.25,11,1998,성북로4길 52,6.487401558380222,25,2023-10-28,0.553654682481227,127.012706037821,37.5944725333435
인왕산한신휴플러스,124.423,7,2009,통일로 397,6.7380285784643545,14,2023-10-28,1.0,126.947398082336,37.5851683009936
GMValley,25.94,15,2018,곰달래로 116,6.696491537817262,5,2023-10-28,1.0,126.845655464456,37.5303641226615
삼호한숲,112.77,7,2000,선유로47길 34,6.990515962722722,23,2023-10-28,0.5417832221403844,126.893463710158,37.536839889492
태극에버빌,107.51,3,2003,동소문로26마길 46,6.373306138876533,20,2023-10-28,0.6666666666666667,127.021652365102,37.5958494779923
인왕,56.79,4,1968,통일로32길 3,6.829208194690374,55,2023-10-28,0.0,126.949283208998,37.5854408654874
남광아파트,79.4,3,2003,화랑로 415-5,6.144174823373271,20,2023-10-28,0.6666666666666667,127.073354487687,37.6173387155205
금천,84.86,1,2002,금하로14길 53-1,6.273414928978278,21,2023-10-28,0.6000000000000001,126.904535781492,37.4509997261603
롯데캐슬헤론,148.9,13,2006,동광로1길 112,7.284377692832633,17,2023-10-28,0.8666666666666667,126.984725257382,37.4969966477215
다인플레움,67.54,4,2004,삼양로163길 31,6.079425527370489,19,2023-10-28,0.7333333333333334,127.011920037833,37.6586883739718
세라,84.85,2,2002,증가로24바길 13,6.112320183488502,21,2023-10-28,0.6000000000000001,126.916355305486,37.5830544055832
건영,84.3,12,1994,목동중앙본로22길 63,6.61650814036586,29,2023-10-28,0.07739760316291205,126.87296240258,37.5414897658694
보라매두산위브,136.74,6,2005,여의대방로9길 5,6.801858321868907,18,2023-10-28,0.9287712379549449,126.914739300474,37.4969757881676
미아에스하임,33.07,6,2023,도봉로61길 5,6.823571360400612,0,2023-10-30,1.0,127.024728043998,37.628695776538
대치더클래스,79.52,3,2022,삼성로51길 10-14,7.66754515368408,1,2023-10-30,1.0,127.060856213213,37.4973237123237
미아에스하임,33.2,6,2023,도봉로61길 5,6.8229320866730605,0,2023-10-30,1.0,127.024728043998,37.628695776538
보라매현대,160.31,17,1996,보라매로5길 35,6.7359206167189845,27,2023-10-30,0.23219280948873616,126.923508147169,37.4920901355933
미아에스하임,42.34,7,2023,도봉로61길 5,6.795653993158876,0,2023-10-30,1.0,127.024728043998,37.628695776538
미아에스하임,30.32,6,2023,도봉로61길 5,6.838809522857158,0,2023-10-30,1.0,127.024728043998,37.628695776538
미아에스하임,38.82,2,2023,도봉로61길 5,6.763345768210431,0,2023-10-30,1.0,127.024728043998,37.628695776538
미아에스하임,33.35,7,2023,도봉로61길 5,6.829834256971901,0,2023-10-30,1.0,127.024728043998,37.628695776538
미아에스하임,37.97,3,2023,도봉로61길 5,6.767466466204906,0,2023-10-30,1.0,127.024728043998,37.628695776538
미아에스하임,37.72,2,2023,도봉로61길 5,6.761877109589542,0,2023-10-30,1.0,127.024728043998,37.628695776538
미아에스하임,37.57,4,2023,도봉로61길 5,6.785604186498123,0,2023-10-30,1.0,127.024728043998,37.628695776538
미아에스하임,36.81,4,2023,도봉로61길 5,6.807543128577605,0,2023-10-30,1.0,127.024728043998,37.628695776538
미아에스하임,35.87,7,2023,도봉로61길 5,6.812166275810608,0,2023-10-30,1.0,127.024728043998,37.628695776538
미아에스하임,30.62,6,2023,도봉로61길 5,6.828963693401791,0,2023-10-30,1.0,127.024728043998,37.628695776538
미아에스하임,41.11,7,2023,도봉로61길 5,6.784698082051879,0,2023-10-30,1.0,127.024728043998,37.628695776538
센트럴,122.37,2,2005,덕릉로 845,6.482732671658442,18,2023-10-30,0.8,127.082274347197,37.6718565868596
미아에스하임,34.43,7,2023,도봉로61길 5,6.8235651502218895,0,2023-10-30,1.0,127.024728043998,37.628695776538
미아에스하임,30.87,6,2023,도봉로61길 5,6.840080433422178,0,2023-10-30,1.0,127.024728043998,37.628695776538
미아에스하임,35.56,4,2023,도봉로61길 5,6.7896909889293,0,2023-10-30,1.0,127.024728043998,37.628695776538
미아에스하임,32.93,6,2023,도봉로61길 5,6.824518895109188,0,2023-10-30,1.0,127.024728043998,37.628695776538
미아에스하임,31.96,2,2023,도봉로61길 5,6.834417203892717,0,2023-10-30,1.0,127.024728043998,37.628695776538
충우,92.56,1,2003,연희로15길 131,5.957846089503371,20,2023-10-30,0.9357849740192015,126.928016396733,37.5727735517674
미아에스하임,32.89,6,2023,도봉로61길 5,6.829029227193347,0,2023-10-30,1.0,127.024728043998,37.628695776538
한주에코,73.06,5,2003,상도로47나길 11,6.017671639277156,20,2023-10-31,0.9357849740192015,126.952759844546,37.5005717621279
한솔애리즈501동,79.52,4,2004,강동대로53길 68,6.7802419586831775,19,2023-10-31,0.7333333333333334,127.132745414758,37.5257690502274
어진재,17.39,5,2014,회기로 14,6.830679222606363,9,2023-10-31,1.0,127.037909706614,37.5910088520518
오진참사랑,84.94,5,2003,오목로 100-6,6.445491807998973,20,2023-10-31,0.6666666666666667,126.848397431458,37.5230316322753
월드메르디앙(오페라),195.489,13,2004,반포대로4길 24,6.97935869784183,19,2023-10-31,0.7333333333333334,127.013970818047,37.4815311010141
청록,70.08,7,1998,백련산로4길 14,6.295703992080387,25,2023-11-01,0.33333333333333326,126.924429145151,37.5946838228963
항동중흥에스클래스베르데카운티,147.9822,12,2019,연동로 233,6.535636096005613,4,2023-11-01,1.0,126.820550970603,37.4816933475507
더갤러리파크,180.58,6,2017,영동대로141길 14,7.926189484524996,6,2023-11-01,1.0,127.053525514351,37.5234029603445
휴아름스튜디오,16.53,12,2015,창경궁로 323,6.810628568251414,8,2023-11-01,1.0,127.005414226009,37.5884578893911
힐하우스,218.48,4,2001,장문로9길 60,6.980646315960846,22,2023-11-01,0.5333333333333334,126.996350412266,37.5270420173062
광남벨라스1동,135.89,2,2003,동교로27길 7,6.836151852217306,20,2023-11-01,0.6666666666666667,126.922818835989,37.5585148916103
마고정3단지센트레빌(310~322동)BL2-3,59.71,2,2009,진관2로 90,6.984920992224962,14,2023-11-02,1.0,126.925688437384,37.6338060816554
청구빌라트,244.59,11,1999,강동대로 143-16,6.665667311666989,24,2023-11-02,0.6339850002884623,127.122377843051,37.5269976812728
갤러리아포레,218.05,10,2011,서울숲2길 32-14,8.302952792165614,12,2023-11-02,1.0,127.042914714267,37.5456773286722
성삼하이츠,51.57,8,2001,곰달래로59길 36,6.641115842826346,22,2023-11-02,0.5333333333333334,126.863054800314,37.5341258135712
중앙아파트,65.76,1,2002,상도로38길 3-50,6.392968047109428,21,2023-11-03,0.6000000000000001,126.949435839822,37.5003098151924
로얄,83.56,4,2004,동일로156길 41,5.978697903760252,19,2023-11-03,0.7333333333333334,127.080087475274,37.6104177198514
