단지명,전용면적(㎡),층,건축년도,도로명,면적당 단가(만원),아파트 나이,구,계약일자,계약년월,alpha,경도,위도
미성1차,105.62,7,1982,압구정로11길 17,6.867966330185192,30,강남구,2012-08-27,201208,0.0,127.020161146724,37.5255813601835
도곡렉슬,120.8233,13,2006,선릉로 221,6.980960581741412,6,강남구,2012-08-28,201208,0.8,127.049734781209,37.4942068396456
풍림(1차),113.0,14,1998,영동대로112길 15,6.634714756523304,14,강남구,2012-08-28,201208,0.5333333333333333,127.061858870437,37.5156029612101
개포주공4단지,50.39,1,1982,삼성로 14,7.1310972626811635,30,강남구,2012-08-28,201208,0.0,127.068451024326,37.4861548149371
현대13차(208~211동),108.47,2,1983,압구정로29길 23,6.884720736042078,29,강남구,2012-08-28,201208,0.052832083357371856,127.027364437492,37.5298193048425
삼익,84.48,8,1992,광평로51길 27,6.496592149759335,20,강남구,2012-08-29,201208,0.33333333333333337,127.100730117136,37.4896147291453
아카데미스위트1,83.0,33,2004,언주로30길 21,6.632049397577072,8,강남구,2012-08-29,201208,0.7333333333333334,127.052014632509,37.4888657676631
도곡렉슬,84.9231,15,2006,선릉로 221,7.081129654708799,6,강남구,2012-08-29,201208,0.8,127.049734781209,37.4942068396456
역삼I'PARK,116.285,18,2006,역삼로 307,6.913885139357674,6,강남구,2012-08-30,201208,0.8,127.044876444798,37.4990489022234
한신엠비씨,84.74,10,1988,논현로 205,6.67286015317469,24,강남구,2012-08-30,201208,0.19999999999999996,127.040618203989,37.487947873686
"현대2차(10,11,20,23,24,25동)",160.29,12,1976,압구정로29길 71,7.290356118488506,36,강남구,2012-08-30,201208,0.0,127.028325815765,37.5336032834133
경남아너스빌,84.688,1,2002,언주로85길 13,6.275443853636825,10,강남구,2012-08-30,201208,0.6666666666666667,127.042381786191,37.5005673881078
한화진넥스빌,39.2,17,2001,언주로86길 11,6.283600969909143,11,강남구,2012-08-30,201208,0.6333333333333333,127.044267604323,37.5019668595977
청담대우로얄카운티6차,166.63,2,2005,압구정로71길 20,6.835404610350851,7,강남구,2012-08-30,201208,0.7666666666666666,127.046121397919,37.5278506371747
주공2,25.27,1,1982,선릉로 8,7.3287955988757725,30,강남구,2012-08-31,201208,0.0,127.064153382762,37.480057578933
타워팰리스2,244.04,50,2003,언주로30길 57,7.239368750308692,9,강남구,2012-08-31,201208,0.7,127.053964659634,37.4894573055974
개포주공4단지,35.87,2,1982,삼성로 14,7.178001589148004,30,강남구,2012-08-31,201208,0.0,127.068451024326,37.4861548149371
학동,74.6,3,2005,논현로124길 28,6.3451188477027936,7,강남구,2012-08-31,201208,0.7666666666666666,127.0338146219,37.5126127146173
삼성동신도브래뉴,104.165,4,2010,삼성로103길 12,6.50597941636827,2,강남구,2012-08-31,201208,0.9333333333333333,127.053410791714,37.5103690964957
푸른마을아파트101동~111동,59.76,14,1994,일원로14길 25,6.578618853851138,18,강남구,2012-08-31,201208,0.4,127.080874756987,37.484761123247
개포주공6단지,60.13,5,1983,개포로 516,6.814936587884629,29,강남구,2012-09-01,201209,0.033333333333333326,127.070871480537,37.4891406792843
개포주공1단지,45.26,5,1982,개포로 310,7.164358393014557,30,강남구,2012-09-01,201209,0.0,127.057847776427,37.4802867173431
역삼래미안,59.53,9,2005,선릉로69길 19,6.946795071507389,7,강남구,2012-09-01,201209,0.7666666666666666,127.050691041401,37.4981263526043
개포주공1단지,35.64,5,1982,개포로 310,7.226106974490155,30,강남구,2012-09-01,201209,0.0,127.057847776427,37.4802867173431
대림역삼,59.66,17,1997,언주로 316,6.556763118178903,15,강남구,2012-09-01,201209,0.5,127.046284915927,37.496232263246
"현대10차(201,202동)",108.15,3,1982,압구정로29길 69,6.829406312571161,30,강남구,2012-09-01,201209,0.0,127.025108957864,37.5310864337439
한신(개포),52.73,9,1985,언주로 123,7.0697051104848505,27,강남구,2012-09-01,201209,0.09999999999999998,127.049755052514,37.4876033476735
개포주공4단지,50.39,2,1982,삼성로 14,7.162349806185268,30,강남구,2012-09-01,201209,0.0,127.068451024326,37.4861548149371
타워팰리스3,124.641,36,2004,언주로30길 26,6.894502029157755,8,강남구,2012-09-01,201209,0.7333333333333334,127.052530150983,37.4877632466167
경남아너스빌,84.688,5,2002,언주로85길 13,6.339982374774396,10,강남구,2012-09-03,201209,0.6666666666666667,127.042381786191,37.5005673881078
e-편한세상,59.606,6,2005,선릉로69길 20,6.9788821221965645,7,강남구,2012-09-03,201209,0.7666666666666666,127.050923517096,37.498747226144
개나리SK뷰,84.98,2,2012,역삼로 315-1,7.104910957000895,0,강남구,2012-09-03,201209,1.0,127.050071033953,37.5005684337476
롯데캐슬프레미어,121.931,12,2007,선릉로126길 22,7.108246273962006,5,강남구,2012-09-03,201209,0.8333333333333334,127.045193621733,37.51625004573
성원대치2단지아파트,33.18,8,1992,개포로109길 9,6.741577570559539,20,강남구,2012-09-03,201209,0.6666666666666667,127.075101271591,37.4957518185981
도곡스타클래스,203.22,20,2007,남부순환로 2615,6.570199885344976,5,강남구,2012-09-03,201209,0.8333333333333334,127.035883711966,37.4851852937745
개포주공5단지,53.98,5,1983,삼성로4길 17,6.848021793886848,29,강남구,2012-09-03,201209,0.033333333333333326,127.06903483437,37.4879144140576
럭키(963),84.97,11,1995,논현로 213,6.713952268016046,17,강남구,2012-09-03,201209,0.6868170836458343,127.040954182934,37.4915488149067
강남서해그랑블,71.26,5,2012,논현로63길 16,6.686014055761991,0,강남구,2012-09-03,201209,1.0,127.039114558338,37.4928940114283
은마,84.43,12,1979,삼성로 212,6.937740608955312,33,강남구,2012-09-04,201209,0.0,127.065915414443,37.4996157705058
개포주공7단지,60.76,2,1983,개포로 516,6.771115514806687,29,강남구,2012-09-04,201209,0.033333333333333326,127.070871480537,37.4891406792843
삼성동힐스테이트 1단지,84.236,11,2008,학동로68길 29,7.028009787265146,4,강남구,2012-09-04,201209,1.0,127.04718779295,37.5165602922999
주공2,25.27,3,1982,선릉로 8,7.341699003711681,30,강남구,2012-09-04,201209,0.0,127.064153382762,37.480057578933
가람,84.95,4,1993,일원로 127,6.884533038660794,19,강남구,2012-09-04,201209,0.3666666666666667,127.085383839812,37.4831592916235
주공2,25.43,2,1982,선릉로 8,7.322483940841847,30,강남구,2012-09-04,201209,0.0,127.064153382762,37.480057578933
도곡렉슬,120.8233,3,2006,선릉로 221,6.919903173978956,6,강남구,2012-09-04,201209,0.8,127.049734781209,37.4942068396456
개포주공1단지,42.55,1,1982,개포로 310,7.2564075276958935,30,강남구,2012-09-05,201209,0.0,127.057847776427,37.4802867173431
역삼I'PARK,28.246,13,2006,역삼로 307,6.994318114314794,6,강남구,2012-09-05,201209,0.8,127.044876444798,37.4990489022234
개포주공4단지,41.99,2,1982,삼성로 14,7.170357667036894,30,강남구,2012-09-05,201209,0.0,127.068451024326,37.4861548149371
신동아,39.53,6,1992,광평로47길 17,6.771654725710857,20,강남구,2012-09-05,201209,0.33333333333333337,127.098186321626,37.4879086504963
휴먼스타빌,35.905,19,2005,도산대로 454,6.728076099082012,7,강남구,2012-09-05,201209,0.7666666666666666,127.046056275002,37.5236847892354
매봉삼성,59.82,17,1999,언주로 203,6.8090961342259355,13,강남구,2012-09-06,201209,0.8981454170753218,127.048827759811,37.4891697762307
"쌍용대치아파트1동,2동,3동,5동,6동",128.03,7,1983,영동대로 210,6.787293504445507,29,강남구,2012-09-06,201209,0.052832083357371856,127.071367051995,37.4988556676427
삼익,60.0,5,1992,광평로51길 27,6.597600350678298,20,강남구,2012-09-06,201209,0.33333333333333337,127.100730117136,37.4896147291453
아이파크,145.046,36,2004,영동대로 640,7.4913859765081865,8,강남구,2012-09-06,201209,1.0,127.059549285144,37.5183982498328
도곡현대힐스테이트101동,204.4,10,1996,남부순환로379길 15,6.415990157954889,16,강남구,2012-09-06,201209,0.4666666666666667,127.045983751621,37.487712005537
도곡렉슬,84.9984,13,2006,선릉로 221,7.0702930321864885,6,강남구,2012-09-06,201209,1.0,127.049734781209,37.4942068396456
개포주공6단지,73.02,4,1983,개포로 516,6.775904986114318,29,강남구,2012-09-06,201209,0.052832083357371856,127.070871480537,37.4891406792843
동부센트레빌,121.74,23,2005,선릉로 206,7.298824506806569,7,강남구,2012-09-07,201209,0.7666666666666666,127.055641674701,37.4914644228405
삼성동힐스테이트 1단지,31.402,16,2008,학동로68길 29,7.174455760533115,4,강남구,2012-09-07,201209,0.8666666666666667,127.04718779295,37.5165602922999
한양1차(영동한양),63.87,6,1977,압구정로 321,7.107614338098231,35,강남구,2012-09-07,201209,0.0,127.038376464689,37.5295119716843
래미안그레이튼,59.97,7,2009,도곡로43길 20,7.062406083851077,3,강남구,2012-09-07,201209,0.9,127.048587369117,37.4968552857788
은마,76.79,2,1979,삼성로 212,6.9208222868240306,33,강남구,2012-09-07,201209,0.0,127.065915414443,37.4996157705058
테헤란로대우아이빌(891-6),59.83,23,2004,테헤란로 428,6.666395673290255,8,강남구,2012-09-07,201209,0.7333333333333334,127.054183199967,37.5056919892348
현대힐스테이트2단지,84.236,1,2008,삼성로111길 8,6.962769265396745,4,강남구,2012-09-08,201209,1.0,127.051739053534,37.5147315113728
중명하니빌,28.58,3,1997,남부순환로365길 5,6.4143877551288515,15,강남구,2012-09-08,201209,0.5,127.038984502447,37.4859023248252
"우성9차아파트901동,902동",84.9,15,1991,개포로 311,6.670973805055802,21,강남구,2012-09-08,201209,0.30000000000000004,127.056969855939,37.485038162571
미성2차,74.4,11,1987,압구정로 113,6.980325971816972,25,강남구,2012-09-08,201209,0.2641604167868593,127.018445606778,37.5244043008813
삼성청담공원아파트,84.96,10,1999,도산대로96길 39,6.685082426664615,13,강남구,2012-09-09,201209,0.5666666666666667,127.050463180352,37.5230042633715
대치현대,59.82,13,1999,삼성로64길 5,6.814615927449533,13,강남구,2012-09-09,201209,0.5666666666666667,127.060513822972,37.5004474963781
래미안그레이튼,70.98,10,2009,도곡로43길 20,7.120418632404857,3,강남구,2012-09-10,201209,0.9,127.048587369117,37.4968552857788
대우디오빌플러스,34.41,8,2004,강남대로84길 33,6.683594063845273,8,강남구,2012-09-10,201209,0.7333333333333334,127.031093425879,37.4975461306128
신동아(22),35.73,1,1997,강남대로146길 28,6.732961988608974,15,강남구,2012-09-10,201209,0.5,127.023030453954,37.5150254952533
개포주공1단지,58.08,2,1982,개포로 310,7.270780540322407,30,강남구,2012-09-11,201209,0.0,127.057847776427,37.4802867173431
개포주공4단지,42.55,5,1982,삼성로 14,7.164408609195225,30,강남구,2012-09-11,201209,0.0,127.068451024326,37.4861548149371
한화진넥스빌,42.52,10,2001,언주로86길 11,6.248823178866705,11,강남구,2012-09-11,201209,0.6333333333333333,127.044267604323,37.5019668595977
한양1차(영동한양),78.05,4,1977,압구정로 321,6.9930568885110125,35,강남구,2012-09-11,201209,0.0,127.038376464689,37.5295119716843
현대3차(61~64동),82.5,4,1976,압구정로29길 57,6.983593355373642,36,강남구,2012-09-12,201209,0.0,127.026936731619,37.5312337952168
신동아,84.94,14,1997,학동로105길 30,6.763095560315803,15,강남구,2012-09-12,201209,0.5,127.058657907046,37.523005343183
현대13차(208~211동),108.47,3,1983,압구정로29길 23,6.935306232830184,29,강남구,2012-09-12,201209,0.033333333333333326,127.027364437492,37.5298193048425
성원대치2단지아파트,39.53,12,1992,개포로109길 9,6.800228098154913,20,강남구,2012-09-12,201209,0.7739760316291208,127.075101271591,37.4957518185981
삼성,84.97,2,1997,광평로31길 27,6.639844295862324,15,강남구,2012-09-12,201209,0.5,127.089778957788,37.484837855733
푸른마을아파트101동~111동,59.76,7,1994,일원로14길 25,6.709239036268202,18,강남구,2012-09-12,201209,0.4,127.080874756987,37.484761123247
개포주공3단지,35.87,4,1982,삼성로 11,7.279097706019373,30,강남구,2012-09-12,201209,0.0,127.067960222798,37.4844402093504
"현대1차(12,13,21,22,31,32,33동)",131.48,11,1976,압구정로29길 71,6.91170245277249,36,강남구,2012-09-12,201209,0.0,127.028325815765,37.5336032834133
청담대림이-편한세상,81.84,1,2002,학동로77길 27,6.580526601244485,10,강남구,2012-09-12,201209,1.0,127.047788927028,37.5208848658812
갤러리하우스,81.1,3,2002,도곡로33길 16,6.136413250837135,10,강남구,2012-09-13,201209,0.6666666666666667,127.043467062321,37.4944275358755
삼익대청아파트,60.0,4,1992,개포로109길 21,6.820743901992508,20,강남구,2012-09-13,201209,0.33333333333333337,127.077191033018,37.4956264931259
개포주공5단지,74.25,1,1983,삼성로4길 17,6.789972243325754,29,강남구,2012-09-13,201209,0.052832083357371856,127.06903483437,37.4879144140576
현대넥서스A동,244.61,4,1997,학동로42길 60,6.4187254675866035,15,강남구,2012-09-13,201209,0.5,127.036777112119,37.5115859459644
개포우성2,127.78,10,1984,남부순환로 2912,7.233594976381769,28,강남구,2012-09-13,201209,0.06666666666666665,127.056142941592,37.4907059879875
개포주공1단지,41.98,5,1982,개포로 310,7.24809940849537,30,강남구,2012-09-13,201209,0.0,127.057847776427,37.4802867173431
타워팰리스3,141.648,45,2004,언주로30길 26,7.147367023003654,8,강남구,2012-09-13,201209,1.0,127.052530150983,37.4877632466167
역삼푸르지오,84.9097,13,2006,언주로 332,6.908818196620173,6,강남구,2012-09-13,201209,1.0,127.047395413884,37.4982223264358
강남신동아파밀리에1단지,59.88,10,2011,헌릉로590길 100,6.271729400313944,1,강남구,2012-09-14,201209,0.9666666666666667,127.101042591666,37.4635377203095
대우디오빌,31.81,5,2004,강남대로 256,6.604974994371197,8,강남구,2012-09-14,201209,0.7333333333333334,127.033537582361,37.4864868587499
풍림지오빌,42.69,3,2002,테헤란로5길 36,6.108700857246002,10,강남구,2012-09-14,201209,0.6666666666666667,127.029069791037,37.500852167416
개포주공5단지,83.17,3,1983,삼성로4길 17,6.843577399791132,29,강남구,2012-09-14,201209,0.033333333333333326,127.06903483437,37.4879144140576
한보미도맨션1,128.01,2,1983,삼성로 150,6.861305939851614,29,강남구,2012-09-14,201209,0.033333333333333326,127.068564672209,37.4956953356085
대치아이파크,149.78,18,2008,선릉로 222,7.091544579051126,4,강남구,2012-09-14,201209,0.8666666666666667,127.054749094366,37.4958669797852
삼성동롯데아파트,84.87,6,2000,학동로 432,6.757094046148943,12,강남구,2012-09-15,201209,0.6,127.048697131099,37.5182040108372
신현대11차,183.41,3,1983,압구정로 151,6.994348561567232,29,강남구,2012-09-15,201209,0.033333333333333326,127.024454982256,37.5267858196588
롯데캐슬모닝,150.78,2,2003,도곡로14길 12,6.391743128528846,9,강남구,2012-09-15,201209,0.7,127.036639233135,37.4902900828533
한보미도맨션2,115.05,6,1985,삼성로 150,6.968865505193889,27,강남구,2012-09-16,201209,0.09999999999999998,127.068564672209,37.4956953356085
동부센트레빌,59.97,14,1998,선릉로 423,6.908255404023819,14,강남구,2012-09-16,201209,0.5333333333333333,127.04944160406,37.5025030682175
타워팰리스3,141.381,21,2004,언주로30길 26,7.103791381941568,8,강남구,2012-09-16,201209,0.7333333333333334,127.052530150983,37.4877632466167
"현대2차(10,11,20,23,24,25동)",196.84,11,1976,압구정로29길 71,7.018991609336721,36,강남구,2012-09-17,201209,0.0,127.028325815765,37.5336032834133
타워팰리스1,137.24,51,2002,언주로30길 56,7.058067983216787,10,강남구,2012-09-17,201209,0.6666666666666667,127.053483219997,37.4880695220981
우성캐릭터빌,161.85,13,1998,언주로 122,6.3197832400874585,14,강남구,2012-09-17,201209,0.5333333333333333,127.051017587398,37.487082477134
대림역삼,84.96,4,1997,언주로 316,6.624457804848181,15,강남구,2012-09-17,201209,0.5,127.046284915927,37.496232263246
신동아,33.18,12,1992,광평로47길 17,6.807005375881994,20,강남구,2012-09-17,201209,0.33333333333333337,127.098186321626,37.4879086504963
"쌍용대치아파트1동,2동,3동,5동,6동",83.56,11,1983,영동대로 210,6.786255435497941,29,강남구,2012-09-17,201209,0.052832083357371856,127.071367051995,37.4988556676427
대우디오빌,84.986,15,2002,언주로 427,6.435560655491798,10,강남구,2012-09-18,201209,0.6666666666666667,127.042690475293,37.5014764820153
개나리푸르지오,133.1686,14,2006,역삼로 314,6.936120210229745,6,강남구,2012-09-18,201209,0.8,127.049302635975,37.4996151321623
청구아파트,84.99,14,1990,영동대로128길 5,6.706548429042349,22,강남구,2012-09-18,201209,0.422656666858975,127.058156132905,37.520148872145
한양2,175.92,9,1978,압구정로 347,6.89101752723341,34,강남구,2012-09-19,201209,0.0,127.040879586287,37.5306005326525
상지카일룸,244.98,8,2003,도산대로101길 38,7.346749957143029,9,강남구,2012-09-20,201209,0.7,127.054201198057,37.5268271812819
한신(개포),52.72,3,1985,언주로 123,7.037104951009986,27,강남구,2012-09-20,201209,0.09999999999999998,127.049755052514,37.4876033476735
도곡1차아이파크,130.259,26,2007,도곡로28길 8,6.720361729971354,5,강남구,2012-09-20,201209,0.8333333333333334,127.042114305173,37.4920702704886
